fecha_clima,region,temp_max,temp_min,lluvia_mm
2024-06-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.0,9.4,14.3
2024-06-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.4,9.6,27.8
2024-06-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.9,8.9,0.3
2024-06-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.6,8.8,0.4
2024-06-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.0,9.1,13.8
2024-06-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.3,10.5,59.5
2024-06-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.7,8.6,12.2
2024-06-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.6,5.8,0.0
2024-06-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.6,6.8,0.0
2024-06-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.6,5.6,14.5
2024-06-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.4,6.9,81.9
2024-06-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.8,6.1,0.0
2024-06-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.7,8.4,13.4
2024-06-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,9.6,6.7,68.9
2024-06-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,9.1,6.2,23.7
2024-06-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.5,1.2,0.0
2024-06-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.4,4.8,0.0
2024-06-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.4,3.6,0.0
2024-06-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.1,0.6,0.0
2024-06-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.4,3.9,0.0
2024-06-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.9,4.9,0.0
2024-06-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.9,3.3,0.0
2024-06-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.9,2.8,0.0
2024-07-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.6,2.3,0.0
2024-07-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.5,4.8,0.0
2024-07-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.1,4.7,0.0
2024-07-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.4,1.4,0.0
2024-07-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.6,-2.0,0.0
2024-07-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.6,-0.6,0.0
2024-07-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.1,-2.3,0.0
2024-07-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.3,-3.0,0.0
2024-07-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,6.1,-1.7,0.0
2024-07-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.5,-1.8,0.0
2024-07-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.4,-3.0,0.0
2024-07-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.4,-2.0,0.0
2024-07-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,9.8,-0.4,0.0
2024-07-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.1,0.9,0.0
2024-07-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,9.1,-2.5,0.0
2024-07-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.1,-1.5,0.0
2024-07-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.6,0.6,0.0
2024-07-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,9.9,4.8,0.3
2024-07-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.1,2.5,0.0
2024-07-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.9,2.2,0.0
2024-07-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.0,4.7,0.0
2024-07-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.0,3.2,0.1
2024-07-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.7,5.8,0.2
2024-07-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.8,3.5,0.0
2024-07-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.9,4.7,0.0
2024-07-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.1,2.8,0.0
2024-07-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.3,1.0,0.0
2024-07-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.0,0.3,0.0
2024-07-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,18.5,2.2,0.0
2024-07-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.1,7.2,0.0
2024-07-31,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.3,7.2,0.0
2024-08-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.1,8.9,10.6
2024-08-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.9,8.0,53.2
2024-08-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.0,4.6,3.5
2024-08-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.6,5.5,0.0
2024-08-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,9.4,5.9,14.9
2024-08-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.2,4.6,1.3
2024-08-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.2,-0.2,0.0
2024-08-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.4,-0.6,0.0
2024-08-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.5,0.0,0.0
2024-08-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.8,2.0,0.0
2024-08-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,18.2,5.3,0.0
2024-08-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,20.0,6.6,0.0
2024-08-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.7,6.4,0.0
2024-08-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.1,8.6,0.0
2024-08-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.2,5.9,0.0
2024-08-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.9,5.8,0.0
2024-08-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,14.0,5.2,0.0
2024-08-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.6,4.8,0.0
2024-08-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.8,4.1,0.0
2024-08-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.1,3.0,0.0
2024-08-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.9,-0.2,12.0
2024-08-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.1,1.5,7.0
2024-08-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.4,2.0,12.8
2024-08-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.9,-1.1,0.0
2024-08-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.3,2.8,0.0
2024-08-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.4,3.7,0.0
2024-08-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.8,3.8,0.0
2024-08-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.8,4.8,0.0
2024-08-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.8,7.8,0.4
2024-08-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.0,5.4,1.0
2024-08-31,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.6,3.5,0.0
2024-09-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,20.5,5.4,0.0
2024-09-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.9,4.2,1.7
2024-09-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.4,2.2,0.0
2024-09-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.5,3.0,0.0
2024-09-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.0,5.1,0.0
2024-09-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.9,4.8,0.0
2024-09-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.0,5.5,0.0
2024-09-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.8,3.0,0.0
2024-09-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.4,5.2,0.0
2024-09-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.6,6.0,0.4
2024-09-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.8,3.5,0.0
2024-09-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.8,4.8,0.0
2024-09-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,18.0,6.8,0.0
2024-09-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.5,4.6,0.0
2024-09-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.9,5.8,0.0
2024-09-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.4,5.7,0.0
2024-09-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.4,6.2,0.0
2024-09-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.1,6.9,3.1
2024-09-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.1,8.5,26.6
2024-09-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.7,4.8,0.0
2024-09-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.4,6.2,0.0
2024-09-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.8,8.8,7.7
2024-09-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.2,6.7,0.0
2024-09-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.7,4.4,0.0
2024-09-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.1,3.3,0.0
2024-09-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.1,3.8,0.0
2024-09-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,20.8,8.1,0.0
2024-09-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.0,9.1,0.0
2024-09-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,16.6,8.8,0.0
2024-09-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.2,9.9,4.5
2024-10-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.4,8.7,0.8
2024-10-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.2,4.3,0.0
2024-10-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.9,5.4,0.0
2024-10-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.4,9.4,0.0
2024-10-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.5,7.8,0.0
2024-10-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.5,11.6,0.0
2024-10-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.0,9.7,4.2
2024-10-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,15.6,11.7,7.4
2024-10-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.9,10.2,0.2
2024-10-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.2,9.8,0.2
2024-10-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,17.0,10.6,0.0
2024-10-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,20.0,7.9,0.0
2024-10-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.9,6.4,0.0
2024-10-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.5,8.9,0.0
2024-10-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.1,9.2,0.0
2024-10-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,18.4,8.1,0.0
2024-10-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.2,6.8,0.0
2024-10-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.0,9.2,0.0
2024-10-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.9,9.9,0.0
2024-10-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.6,11.6,0.0
2024-10-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.1,10.8,0.0
2024-10-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.7,10.4,3.9
2024-10-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.8,11.2,0.3
2024-10-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.1,8.8,0.0
2024-10-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.3,8.9,0.0
2024-10-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.5,7.3,0.0
2024-10-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.2,9.9,0.0
2024-10-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.4,12.2,0.0
2024-10-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.4,11.5,0.0
2024-10-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.1,11.9,0.0
2024-10-31,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.5,9.7,0.0
2024-11-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.4,10.6,0.0
2024-11-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.1,8.4,0.0
2024-11-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,21.3,9.2,0.0
2024-11-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.0,7.2,0.0
2024-11-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.9,7.5,0.0
2024-11-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.5,11.2,0.0
2024-11-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.4,10.8,0.0
2024-11-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.9,11.8,0.0
2024-11-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.0,12.6,0.1
2024-11-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.2,12.6,0.9
2024-11-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.2,8.4,0.0
2024-11-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.5,9.8,0.0
2024-11-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.3,12.4,0.0
2024-11-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.5,10.7,0.0
2024-11-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.0,11.5,0.0
2024-11-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.9,11.0,0.1
2024-11-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.8,9.2,0.0
2024-11-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.8,11.2,0.0
2024-11-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.6,10.1,0.0
2024-11-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.3,10.9,0.0
2024-11-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.5,11.3,0.0
2024-11-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.1,9.8,0.0
2024-11-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.0,12.8,0.0
2024-11-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.4,13.1,0.0
2024-11-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.0,13.7,0.0
2024-11-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.0,12.1,0.0
2024-11-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.9,9.8,0.0
2024-11-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.4,9.2,0.0
2024-11-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.9,12.3,0.0
2024-11-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.4,11.3,0.0
2024-12-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.6,11.1,0.0
2024-12-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.0,10.6,0.0
2024-12-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.5,11.1,0.0
2024-12-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.9,11.5,0.0
2024-12-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.1,9.1,0.0
2024-12-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.0,10.1,0.0
2024-12-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.2,12.4,0.0
2024-12-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.6,8.7,0.0
2024-12-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.1,9.8,0.0
2024-12-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.4,11.3,0.0
2024-12-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.5,11.4,0.0
2024-12-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.4,11.8,0.0
2024-12-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.0,13.6,0.0
2024-12-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.0,12.9,0.0
2024-12-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.6,11.9,0.0
2024-12-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.6,10.4,0.0
2024-12-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.7,11.0,0.0
2024-12-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.0,11.4,0.0
2024-12-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.9,15.6,0.0
2024-12-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,15.6,0.0
2024-12-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.0,15.8,0.0
2024-12-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,35.8,17.5,0.0
2024-12-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.8,16.8,0.0
2024-12-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.6,15.3,0.0
2024-12-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.5,13.3,0.0
2024-12-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.6,13.6,0.0
2024-12-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.0,13.2,0.0
2024-12-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.7,13.8,0.0
2024-12-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.9,12.8,0.0
2024-12-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.5,13.4,0.0
2024-12-31,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.6,15.4,0.0
2025-01-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.9,16.3,0.0
2025-01-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.2,14.1,0.0
2025-01-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.0,14.3,0.0
2025-01-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,13.4,0.0
2025-01-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,15.6,0.0
2025-01-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.4,15.2,0.0
2025-01-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.6,14.6,0.0
2025-01-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.0,13.3,0.0
2025-01-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.2,13.9,0.0
2025-01-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.5,15.8,0.0
2025-01-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.8,15.9,0.0
2025-01-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.0,15.6,0.0
2025-01-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,14.9,0.0
2025-01-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.8,12.9,0.0
2025-01-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.5,14.7,0.0
2025-01-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.0,16.2,0.0
2025-01-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.3,13.6,0.0
2025-01-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.5,12.6,0.0
2025-01-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.6,14.4,0.0
2025-01-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.0,12.9,0.0
2025-01-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.7,13.9,0.0
2025-01-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.5,12.6,0.0
2025-01-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.0,11.9,0.0
2025-01-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.0,15.3,0.0
2025-01-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.7,16.6,0.0
2025-01-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.8,15.4,0.0
2025-01-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.4,15.1,0.0
2025-01-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.0,15.8,0.0
2025-01-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.2,14.6,0.0
2025-01-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.2,13.4,0.0
2025-01-31,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.0,13.6,0.0
2025-02-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.5,16.0,0.0
2025-02-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.8,13.1,0.0
2025-02-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.3,15.1,0.0
2025-02-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.6,16.0,0.0
2025-02-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.0,15.9,0.0
2025-02-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.9,15.6,0.0
2025-02-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.5,15.6,0.0
2025-02-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,38.2,15.9,0.0
2025-02-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.6,18.0,0.0
2025-02-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.9,16.0,0.0
2025-02-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.5,15.7,0.0
2025-02-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.5,13.9,0.0
2025-02-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.3,14.4,0.0
2025-02-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.4,12.1,0.0
2025-02-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.0,10.4,0.0
2025-02-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.0,10.1,0.0
2025-02-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.8,13.1,0.0
2025-02-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.0,14.2,0.0
2025-02-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.0,12.3,0.0
2025-02-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.8,11.9,0.0
2025-02-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.0,12.8,0.0
2025-02-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.6,15.8,0.0
2025-02-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.1,15.6,0.0
2025-02-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.9,16.0,0.0
2025-02-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.2,16.7,0.0
2025-02-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.0,15.6,0.0
2025-02-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.2,14.1,0.0
2025-02-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.4,13.5,0.0
2025-03-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.0,14.2,0.0
2025-03-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.5,13.4,0.0
2025-03-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.2,12.7,0.0
2025-03-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,14.1,0.0
2025-03-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.6,13.9,0.0
2025-03-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.8,13.7,0.0
2025-03-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.8,12.8,0.0
2025-03-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.4,12.8,0.0
2025-03-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,12.4,0.0
2025-03-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,13.4,0.0
2025-03-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.2,14.3,0.0
2025-03-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.0,15.4,0.0
2025-03-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.1,14.4,0.0
2025-03-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,23.5,12.4,0.0
2025-03-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.5,13.7,0.0
2025-03-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.4,11.1,0.0
2025-03-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.2,13.4,0.0
2025-03-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.0,13.1,0.0
2025-03-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.0,12.1,0.0
2025-03-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.6,13.1,0.0
2025-03-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.0,13.8,0.0
2025-03-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.3,14.4,0.0
2025-03-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.0,12.1,0.0
2025-03-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.6,9.3,0.0
2025-03-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,20.6,11.5,0.1
2025-03-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.4,11.6,0.0
2025-03-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.4,11.2,0.0
2025-03-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.9,10.3,0.0
2025-03-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.9,10.8,0.0
2025-03-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,19.2,12.4,17.6
